timestamp,gaze2d_x,gaze2d_y,eyeleft_pupildiameter,eyeright_pupildiameter
0.018465,0.5645000000000002,0.3524000000000001,0.0,4.088000000000001
0.038554,0.5648000000000002,0.35410000000000014,0.0,4.118000000000001
0.058538,0.5704000000000001,0.3494000000000001,0.0,4.113000000000001
0.078627,0.5707000000000002,0.35310000000000014,0.0,4.1000000000000005
0.09861,0.5691000000000002,0.3545000000000001,0.0,4.104000000000001
0.118699,0.5752000000000002,0.3306000000000001,0.0,4.030000000000001
0.138683,0.5697000000000002,0.3540000000000001,0.0,4.095000000000001
0.158771,0.5893000000000002,0.3534000000000001,4.254000000000001,4.074000000000001
0.178755,0.6025000000000001,0.3680000000000001,0.0,4.011000000000001
0.198844,0.6051000000000002,0.35460000000000014,0.0,4.055000000000001
0.218827,0.6064000000000002,0.3613000000000001,0.0,4.021000000000001
0.238917,0.5995000000000001,0.3550000000000001,4.284000000000001,4.030000000000001
0.2589,0.5981000000000002,0.3482000000000001,0.0,4.099000000000001
0.278989,0.6006000000000002,0.3529000000000001,0.0,4.059000000000001
0.298973,0.6014000000000002,0.3629000000000001,4.279000000000001,4.063000000000001
0.319061,0.6012000000000002,0.3497000000000001,4.280000000000001,4.074000000000001
0.339045,0.6069000000000002,0.3616000000000001,4.340000000000001,4.060000000000001
0.359134,0.6066000000000001,0.3547000000000001,0.0,4.060000000000001
0.379117,0.6017000000000002,0.3548000000000001,4.314000000000001,4.089000000000001
0.399207,0.5978000000000002,0.3519000000000001,4.252000000000001,4.129000000000001
0.41919,0.6014000000000002,0.35560000000000014,4.266000000000001,4.115000000000001
0.439279,0.6023000000000002,0.3510000000000001,4.341000000000001,4.114000000000001
0.459263,0.6060000000000002,0.3464000000000001,4.368000000000001,4.106000000000001
0.479351,0.6076000000000001,0.3436000000000001,4.378000000000001,4.142000000000001
0.499335,0.6083000000000002,0.3422000000000001,4.371000000000001,4.1160000000000005
0.519424,0.6083000000000002,0.3417000000000001,4.369000000000001,4.093000000000001
