timestamp,gaze2d_x,gaze2d_y,eyeleft_pupildiameter,eyeright_pupildiameter
0.001404,0.5288000000000002,0.6220000000000002,3.975000000000001,4.312000000000001
0.021492,0.5288000000000002,0.6220000000000002,3.959000000000001,4.310000000000001
0.041476,0.5288000000000002,0.6215000000000002,3.9770000000000008,4.306000000000001
0.061565,0.5292000000000001,0.6218000000000002,3.995000000000001,4.299000000000001
0.081548,0.5372000000000001,0.6283000000000002,4.020000000000001,4.335000000000001
0.101637,0.5383000000000002,0.6302000000000002,4.036000000000001,4.330000000000001
0.121621,0.5395000000000002,0.6297000000000001,4.026000000000001,4.334000000000001
0.14171,0.5392000000000001,0.6289000000000002,4.033000000000001,4.328000000000001
0.161693,0.5390000000000001,0.6293000000000002,4.018000000000001,4.331000000000001
0.181782,0.5393000000000002,0.6292000000000002,4.020000000000001,4.330000000000001
0.201766,0.5393000000000002,0.6285000000000002,4.025000000000001,4.332000000000001
0.221855,0.5393000000000002,0.6285000000000002,4.026000000000001,4.326000000000001
0.241838,0.5270000000000001,0.6180000000000002,4.016000000000001,4.267000000000001
0.261928,0.4898000000000002,0.5666000000000002,3.979000000000001,4.320000000000001
0.281911,0.47510000000000013,0.5490000000000002,4.105000000000001,4.412000000000001
0.302,0.47400000000000014,0.5491000000000001,4.073000000000001,4.409000000000001
0.321983,0.47800000000000015,0.5489000000000002,4.067000000000001,4.392000000000001
0.342072,0.47990000000000016,0.5512000000000001,4.047000000000001,4.386000000000001
0.362057,0.47880000000000017,0.5504000000000002,4.073000000000001,4.388000000000001
0.382145,0.47640000000000016,0.5501000000000001,4.062000000000001,4.3980000000000015
0.402128,0.47830000000000017,0.5508000000000002,4.061000000000001,4.388000000000001
0.422217,0.47830000000000017,0.5514000000000002,4.061000000000001,4.384000000000001
0.442201,0.47800000000000015,0.5517000000000002,4.062000000000001,4.386000000000001
0.46229,0.47650000000000015,0.5514000000000002,4.065000000000001,4.399000000000001
0.482273,0.47660000000000013,0.5518000000000002,4.065000000000001,4.3980000000000015
0.502362,0.47640000000000016,0.5535000000000002,4.064000000000001,4.397000000000001
0.522346,0.47650000000000015,0.5497000000000002,4.079000000000001,4.330000000000001
0.542435,0.5152000000000002,0.5661000000000002,4.207000000000001,4.344000000000001
0.562418,0.5462000000000001,0.7219000000000002,3.927000000000001,4.332000000000001
0.582507,0.0,0.0,0.0,0.0
0.60249,0.0,0.0,0.0,0.0
0.622579,0.0,0.0,0.0,0.0
0.642562,0.0,0.0,0.0,0.0
0.662652,0.5385000000000002,0.7194000000000003,4.052000000000001,4.321000000000001
0.682635,0.5349000000000002,0.6633000000000002,4.102000000000001,4.341000000000001
0.702725,0.5333000000000002,0.6372000000000002,4.078000000000001,4.351000000000001
0.722708,0.5350000000000001,0.6408000000000003,4.079000000000001,4.313000000000001
0.742798,0.5341000000000001,0.6418000000000003,4.050000000000001,4.341000000000001
0.76278,0.5335000000000002,0.6413000000000002,4.066000000000001,4.318000000000001
0.78287,0.5327000000000002,0.6401000000000002,4.071000000000001,4.345000000000001
0.802853,0.5319000000000002,0.6415000000000002,4.071000000000001,4.333000000000001
0.822944,0.5320000000000001,0.6417000000000002,4.072000000000001,4.327000000000001
0.842925,0.5321000000000001,0.6416000000000002,4.068000000000001,4.339000000000001
